PreExperiment.started,PreExperiment.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,id,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,End.started,End.stopped
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2427.51,2428.811,1.3,2428.812,2432.81,,0,,,,,,,,,,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,1,24,72,22,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2432.812,2434.16,1.35,2434.161,2438.16,,0,,,,,,,,,,stim/blank.png,stim/congLeft.png,-1,left,0,,,,,,1,25,73,15,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2438.16,2439.71,1.55,2439.714,2443.709,,0,,,,,,,,,,stim/both.png,stim/neutralRight.png,-1,right,0,,,,,,1,26,74,41,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2443.712,2445.16,1.45,2445.162,2449.16,,0,,,,,,,,,,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,1,27,75,8,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2449.161,2450.51,1.35,2450.511,2454.51,,0,,,,,,,,,,stim/lower.png,stim/incongRight.png,-1,right,0,,,,,,1,28,76,19,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2454.511,2455.91,1.4,2455.911,2459.91,,0,,,,,,,,,,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,1,29,77,9,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2459.91,2460.56,0.65,2460.561,2464.56,,0,,,,,,,,,,stim/blank.png,stim/congRight.png,-1,right,0,,,,,,1,30,78,18,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2464.561,2465.56,1,2465.562,2469.56,,0,,,,,,,,,,stim/upper.png,stim/congLeft.png,1,left,0,,,,,,1,31,79,24,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2469.56,2470.509,0.95,2470.51,2474.511,,0,,,,,,,,,,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,1,32,80,0,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2474.515,2475.96,1.45,2475.962,2479.96,left,1,0.538,,,,,,,,,stim/blank.png,stim/neutralLeft.png,-1,left,0,,,,,,1,33,81,32,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2479.961,2481.31,1.35,2481.311,2485.31,right,1,0.542,,,,,,,,,stim/blank.png,stim/neutralRight.png,1,right,0,,,,,,1,34,82,39,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2485.311,2485.81,0.5,2485.811,2489.81,left,1,0.439,,,,,,,,,stim/both.png,stim/congLeft.png,1,left,0,,,,,,1,35,83,34,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2489.811,2491.16,1.35,2491.162,2495.16,right,0,0.477,,,,,,,,,stim/both.png,stim/congLeft.png,-1,left,0,,,,,,1,36,84,5,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2495.161,2496.41,1.25,2496.411,2500.41,right,1,0.483,,,,,,,,,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,1,37,85,23,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2500.411,2501.06,0.65,2501.061,2505.059,left,0,0.559,,,,,,,,,stim/blank.png,stim/incongRight.png,-1,right,0,,,,,,1,38,86,7,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2505.06,2506.56,1.5,2506.562,2510.56,,0,,,,,,,,,,stim/both.png,stim/neutralLeft.png,1,left,0,,,,,,1,39,87,31,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2510.562,2511.91,1.35,2511.912,2515.91,,0,,,,,,,,,,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,1,40,88,16,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2515.912,2517.06,1.15,2517.061,2521.059,,0,,,,,,,,,,stim/both.png,stim/incongLeft.png,1,left,0,,,,,,1,41,89,1,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2521.06,2521.66,0.6,2521.662,2525.66,,0,,,,,,,,,,stim/centre.png,stim/incongLeft.png,1,left,0,,,,,,1,42,90,46,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2525.661,2526.91,1.25,2526.911,2530.91,,0,,,,,,,,,,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,1,43,91,11,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2530.911,2531.41,0.5,2531.411,2535.409,right,1,0.57,,,,,,,,,stim/both.png,stim/incongRight.png,1,right,0,,,,,,1,44,92,44,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2535.41,2536.36,0.95,2536.361,2540.361,right,1,0.618,,,,,,,,,stim/centre.png,stim/neutralRight.png,-1,right,0,,,,,,1,45,93,35,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2540.365,2541.11,0.75,2541.112,2545.11,right,1,0.563,,,,,,,,,stim/upper.png,stim/neutralRight.png,1,right,0,,,,,,1,46,94,27,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,2545.111,2546.259,1.15,2546.261,2550.259,left,1,0.517,,,,,,,,,stim/blank.png,stim/congLeft.png,1,left,0,,,,,,1,47,95,6,1,,,,,,,,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2550.264,2550.267,2,0,2,0,1,,
,,,001,2026-01-16_16h01.15.540,ant_ver113,2025.2.3,MacIntel,119.9040767,91122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2550.267,2554.836
