location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,resp.rt,resp.duration,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2354.6957,2356.1458,1.45,2356.1468,2360.145,,0,,,,,,,,stim/both.png,stim/incongRight.png,-1,right,0,,,,,,,,1,17,65,3,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2360.1458,2360.6958,0.55,2360.6968,2364.6957,,0,,,,,,,,stim/both.png,stim/neutralLeft.png,1,left,0,,,,,,,,1,18,66,31,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2364.6964,2365.5958,0.9,2365.5968,2369.596,,0,,,,,,,,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,,,1,19,67,20,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2369.597,2371.0459,1.45,2371.0468,2375.046,,0,,,,,,,,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,,,1,20,68,16,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2375.0466,2375.9455,0.9,2375.946,2379.9451,,0,,,,,,,,stim/upper.png,stim/congRight.png,1,right,0,,,,,,,,1,21,69,30,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2379.9459,2380.5461,0.6,2380.547,2384.5462,,0,,,,,,,,stim/centre.png,stim/congRight.png,1,right,0,,,,,,,,1,22,70,2,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2384.5469,2385.1461,0.6,2385.1471,2389.1462,,0,,,,,,,,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,,,1,23,71,11,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2389.147,2390.5954,1.45,2390.5964,2394.5956,,0,,,,,,,,stim/both.png,stim/neutralRight.png,-1,right,0,,,,,,,,1,24,72,41,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2394.5978,2395.9963,1.4,2395.9975,2399.9963,,0,,,,,,,,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,,,1,25,73,17,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2399.997,2401.296,1.3,2401.2966,2405.2961,,0,,,,,,,,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,,,1,26,74,21,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2405.2968,2406.5464,1.25,2406.5475,2410.5463,,0,,,,,,,,stim/lower.png,stim/neutralRight.png,-1,right,0,,,,,,,,1,27,75,28,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2410.5469,2410.9964,0.45,2410.9974,2414.9964,,0,,,,,,,,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,,,1,28,76,22,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2414.9971,2415.5464,0.55,2415.5474,2419.5465,,0,,,,,,,,stim/blank.png,stim/congLeft.png,-1,left,0,,,,,,,,1,29,77,15,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2419.5473,2420.6465,1.1,2420.6476,2424.6467,,0,,,,,,,,stim/blank.png,stim/incongRight.png,-1,right,0,,,,,,,,1,30,78,7,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2424.6475,2425.3466,0.7,2425.3477,2429.3464,,0,,,,,,,,stim/both.png,stim/congLeft.png,-1,left,0,,,,,,,,1,31,79,5,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2429.3471,2429.7468,0.4,2429.7478,2433.7467,,0,,,,,,,,stim/centre.png,stim/neutralLeft.png,-1,left,0,,,,,,,,1,32,80,14,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2433.7477,2434.5967,0.85,2434.5977,2438.5969,,0,,,,,,,,stim/centre.png,stim/incongRight.png,1,right,0,,,,,,,,1,33,81,26,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2438.5976,2439.9977,1.4,2439.999,2443.9968,,0,,,,,,,,stim/both.png,stim/congLeft.png,1,left,0,,,,,,,,1,34,82,34,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2443.9982,2444.6468,0.65,2444.6475,2448.647,,0,,,,,,,,stim/centre.png,stim/incongLeft.png,1,left,0,,,,,,,,1,35,83,46,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2448.6478,2449.6969,1.05,2449.6979,2453.6969,,0,,,,,,,,stim/lower.png,stim/incongLeft.png,-1,left,0,,,,,,,,1,36,84,10,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2453.6977,2454.297,0.6,2454.2981,2458.297,,0,,,,,,,,stim/lower.png,stim/neutralLeft.png,-1,left,0,,,,,,,,1,37,85,38,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2458.2979,2458.8968,0.6,2458.8977,2462.8968,,0,,,,,,,,stim/both.png,stim/congRight.png,-1,right,0,,,,,,,,1,38,86,13,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2462.8977,2463.9968,1.1,2463.998,2467.9971,,0,,,,,,,,stim/centre.png,stim/congLeft.png,1,left,0,,,,,,,,1,39,87,4,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2467.9979,2468.7972,0.8,2468.7981,2472.7972,,0,,,,,,,,stim/lower.png,stim/congLeft.png,-1,left,0,,,,,,,,1,40,88,12,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2472.798,2473.8471,1.05,2473.8482,2477.8471,,0,,,,,,,,stim/blank.png,stim/incongRight.png,1,right,0,,,,,,,,1,41,89,40,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2477.848,2478.8472,1,2478.8482,2482.8472,,0,,,,,,,,stim/upper.png,stim/congLeft.png,1,left,0,,,,,,,,1,42,90,24,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2482.848,2484.2972,1.45,2484.2983,2488.2973,,0,,,,,,,,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,,,1,43,91,0,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2488.2981,2488.7473,0.45,2488.7484,2492.7473,,0,,,,,,,,stim/both.png,stim/incongRight.png,1,right,0,,,,,,,,1,44,92,44,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2492.7484,2493.1473,0.4,2493.1484,2497.1473,,0,,,,,,,,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,,,1,45,93,8,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2497.1482,2497.9474,0.8,2497.9484,2501.9475,,0,,,,,,,,stim/blank.png,stim/neutralLeft.png,1,left,0,,,,,,,,1,46,94,42,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2501.9483,2503.0964,1.15,2503.0974,2507.0974,,0,,,,,,,,stim/both.png,stim/incongLeft.png,-1,left,0,,,,,,,,1,47,95,37,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2507.1056,2520.2308,1,0,1,0,1
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2520.2382,2521.2811,1.05,2521.2821,2525.2811,,0,,,,,,,,stim/centre.png,stim/incongRight.png,-1,right,0,,,,,,,,0,0,0,25,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2525.2818,2526.1301,0.85,2526.1307,2530.1312,,0,,,,,,,,stim/both.png,stim/neutralRight.png,-1,right,0,,,,,,,,0,1,1,41,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2530.1319,2531.4811,1.35,2531.4819,2535.4812,,0,,,,,,,,stim/blank.png,stim/incongRight.png,1,right,0,,,,,,,,0,2,2,40,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2535.4818,2536.5811,1.1,2536.5821,2540.581,,0,,,,,,,,stim/both.png,stim/incongLeft.png,1,left,0,,,,,,,,0,3,3,1,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2540.5814,2541.4312,0.85,2541.4321,2545.4314,,0,,,,,,,,stim/upper.png,stim/congRight.png,1,right,0,,,,,,,,0,4,4,30,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2545.4321,2546.5805,1.15,2546.5813,2550.5803,,0,,,,,,,,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,,,0,5,5,0,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2550.5809,2551.4314,0.85,2551.4321,2555.4314,,0,,,,,,,,stim/upper.png,stim/incongLeft.png,1,left,0,,,,,,,,0,6,6,33,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2555.4321,2556.5314,1.1,2556.5323,2560.5315,,0,,,,,,,,stim/blank.png,stim/congLeft.png,-1,left,0,,,,,,,,0,7,7,15,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2560.5322,2561.1314,0.6,2561.1323,2565.1314,,0,,,,,,,,stim/blank.png,stim/congRight.png,-1,right,0,,,,,,,,0,8,8,18,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2565.1321,2566.3316,1.2,2566.3325,2570.3315,,0,,,,,,,,stim/upper.png,stim/neutralRight.png,1,right,0,,,,,,,,0,9,9,27,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2570.3321,2571.5817,1.25,2571.5824,2575.5817,,0,,,,,,,,stim/both.png,stim/incongRight.png,-1,right,0,,,,,,,,0,10,10,3,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2575.5823,2576.6316,1.05,2576.6325,2580.6316,,0,,,,,,,,stim/centre.png,stim/neutralRight.png,-1,right,0,,,,,,,,0,11,11,35,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2580.6322,2581.7811,1.15,2581.7817,2585.7809,,0,,,,,,,,stim/centre.png,stim/incongLeft.png,1,left,0,,,,,,,,0,12,12,46,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2585.7816,2587.2317,1.45,2587.2327,2591.2316,,0,,,,,,,,stim/lower.png,stim/incongLeft.png,-1,left,0,,,,,,,,0,13,13,10,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2591.2321,2592.3819,1.15,2592.3829,2596.3819,,0,,,,,,,,stim/both.png,stim/congRight.png,1,right,0,,,,,,,,0,14,14,47,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2596.3828,2597.2818,0.9,2597.2828,2601.2818,,0,,,,,,,,stim/blank.png,stim/neutralLeft.png,1,left,0,,,,,,,,0,15,15,42,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2601.2823,2602.1319,0.85,2602.1328,2606.1321,,0,,,,,,,,stim/lower.png,stim/incongRight.png,-1,right,0,,,,,,,,0,16,16,19,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2606.1328,2606.532,0.4,2606.533,2610.5321,,0,,,,,,,,stim/upper.png,stim/neutralLeft.png,1,left,0,,,,,,,,0,17,17,8,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2610.5328,2611.132,0.6,2611.133,2615.1321,,0,,,,,,,,stim/both.png,stim/neutralLeft.png,1,left,0,,,,,,,,0,18,18,31,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2615.1327,2616.582,1.45,2616.5829,2620.5821,,0,,,,,,,,stim/both.png,stim/congLeft.png,1,left,0,,,,,,,,0,19,19,34,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2620.5829,2621.9821,1.4,2621.9829,2625.9822,,0,,,,,,,,stim/centre.png,stim/congLeft.png,1,left,0,,,,,,,,0,20,20,4,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2625.9829,2626.7322,0.75,2626.7332,2630.7322,,0,,,,,,,,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,,,0,21,21,11,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2630.733,2631.7822,1.05,2631.7832,2635.7823,,0,,,,,,,,stim/centre.png,stim/incongRight.png,1,right,0,,,,,,,,0,22,22,26,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2635.783,2636.2323,0.45,2636.2333,2640.2324,,0,,,,,,,,stim/blank.png,stim/congRight.png,1,right,0,,,,,,,,0,23,23,45,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2640.233,2641.2823,1.05,2641.2833,2645.2825,,0,,,,,,,,stim/both.png,stim/incongLeft.png,-1,left,0,,,,,,,,0,24,24,37,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2645.2833,2646.7824,1.5,2646.7834,2650.7825,,0,,,,,,,,stim/centre.png,stim/neutralLeft.png,-1,left,0,,,,,,,,0,25,25,14,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2650.7833,2651.9824,1.2,2651.983,2655.9823,,0,,,,,,,,stim/centre.png,stim/congRight.png,1,right,0,,,,,,,,0,26,26,2,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2655.9829,2657.3827,1.4,2657.3837,2661.3825,,0,,,,,,,,stim/upper.png,stim/congLeft.png,1,left,0,,,,,,,,0,27,27,24,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2661.3833,2662.1326,0.75,2662.1334,2666.1327,,0,,,,,,,,stim/blank.png,stim/incongLeft.png,-1,left,0,,,,,,,,0,28,28,16,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2666.1334,2666.6827,0.55,2666.6835,2670.6826,,0,,,,,,,,stim/lower.png,stim/congLeft.png,-1,left,0,,,,,,,,0,29,29,12,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2670.6833,2672.0319,1.35,2672.0328,2676.0329,,0,,,,,,,,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,,,0,30,30,17,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2676.0336,2676.4828,0.45,2676.4838,2680.4828,,0,,,,,,,,stim/blank.png,stim/incongRight.png,-1,right,0,,,,,,,,0,31,31,7,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2680.4835,2681.3828,0.9,2681.3838,2685.3829,,0,,,,,,,,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,,,0,32,32,20,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2685.3836,2686.183,0.8,2686.1838,2690.183,,0,,,,,,,,stim/blank.png,stim/neutralRight.png,1,right,0,,,,,,,,0,33,33,39,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2690.1837,2690.5829,0.4,2690.5839,2694.583,,0,,,,,,,,stim/blank.png,stim/neutralRight.png,-1,right,0,,,,,,,,0,34,34,36,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2694.5836,2695.433,0.85,2695.4338,2699.433,,0,,,,,,,,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,,,0,35,35,22,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2699.4338,2700.333,0.9,2700.334,2704.333,,0,,,,,,,,stim/both.png,stim/congRight.png,-1,right,0,,,,,,,,0,36,36,13,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2704.3336,2704.9825,0.65,2704.9836,2708.9832,,0,,,,,,,,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,,,0,37,37,9,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2708.9839,2710.5331,1.55,2710.534,2714.5333,,0,,,,,,,,stim/lower.png,stim/congRight.png,-1,right,0,,,,,,,,0,38,38,43,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2714.534,2716.0832,1.55,2716.0841,2720.0822,,0,,,,,,,,stim/both.png,stim/incongRight.png,1,right,0,,,,,,,,0,39,39,44,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2720.0827,2720.7332,0.65,2720.7341,2724.7334,,0,,,,,,,,stim/centre.png,stim/neutralRight.png,1,right,0,,,,,,,,0,40,40,29,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2724.7341,2725.2834,0.55,2725.2841,2729.2833,,0,,,,,,,,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,,,0,41,41,23,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2729.284,2730.0333,0.75,2730.0342,2734.0324,,0,,,,,,,,stim/blank.png,stim/congLeft.png,1,left,0,,,,,,,,0,42,42,6,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2734.0329,2734.9334,0.9,2734.9342,2738.9335,,0,,,,,,,,stim/lower.png,stim/neutralLeft.png,-1,left,0,,,,,,,,0,43,43,38,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2738.9343,2740.3834,1.45,2740.3843,2744.3835,,0,,,,,,,,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,,,0,44,44,21,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2744.3842,2744.9337,0.55,2744.9345,2748.9331,,0,,,,,,,,stim/blank.png,stim/neutralLeft.png,-1,left,0,,,,,,,,0,45,45,32,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2748.9337,2750.0825,1.15,2750.0834,2754.0826,,0,,,,,,,,stim/lower.png,stim/neutralRight.png,-1,right,0,,,,,,,,0,46,46,28,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2754.0832,2755.2837,1.2,2755.2846,2759.2836,,0,,,,,,,,stim/both.png,stim/congLeft.png,-1,left,0,,,,,,,,0,47,47,5,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2759.2843,2760.4334,1.15,2760.434,2764.4337,,0,,,,,,,,stim/lower.png,stim/neutralLeft.png,-1,left,0,,,,,,,,1,0,48,38,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2764.4344,2765.8838,1.45,2765.8847,2769.8839,,0,,,,,,,,stim/centre.png,stim/neutralLeft.png,1,left,0,,,,,,,,1,1,49,22,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2769.8846,2771.184,1.3,2771.1848,2775.184,,0,,,,,,,,stim/both.png,stim/neutralLeft.png,-1,left,0,,,,,,,,1,2,50,17,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2775.1845,2776.634,1.45,2776.6348,2780.634,,0,,,,,,,,stim/centre.png,stim/neutralLeft.png,-1,left,0,,,,,,,,1,3,51,14,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2780.6347,2781.3841,0.75,2781.3848,2785.3831,,0,,,,,,,,stim/both.png,stim/neutralRight.png,-1,right,0,,,,,,,,1,4,52,41,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2785.3838,2786.434,1.05,2786.4346,2790.4332,,0,,,,,,,,stim/both.png,stim/incongLeft.png,-1,left,0,,,,,,,,1,5,53,37,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2790.4338,2791.3832,0.95,2791.3839,2795.3842,,0,,,,,,,,stim/centre.png,stim/incongLeft.png,1,left,0,,,,,,,,1,6,54,46,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2795.3848,2796.3842,1,2796.3854,2800.3843,,0,,,,,,,,stim/both.png,stim/congRight.png,1,right,0,,,,,,,,1,7,55,47,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2800.385,2801.5839,1.2,2801.5843,2805.5832,,0,,,,,,,,stim/upper.png,stim/neutralRight.png,1,right,0,,,,,,,,1,8,56,27,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2805.5838,2806.6342,1.05,2806.6351,2810.6343,,0,,,,,,,,stim/blank.png,stim/congLeft.png,-1,left,0,,,,,,,,1,9,57,15,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2810.635,2811.0342,0.4,2811.0352,2815.0344,,0,,,,,,,,stim/lower.png,stim/congRight.png,-1,right,0,,,,,,,,1,10,58,43,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2815.035,2815.7843,0.75,2815.7851,2819.7844,,0,,,,,,,,stim/blank.png,stim/neutralLeft.png,-1,left,0,,,,,,,,1,11,59,32,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2819.7851,2820.8833,1.1,2820.8842,2824.8846,,0,,,,,,,,stim/upper.png,stim/incongRight.png,1,right,0,,,,,,,,1,12,60,11,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2824.8852,2826.0836,1.2,2826.0844,2830.0846,,0,,,,,,,,stim/lower.png,stim/incongLeft.png,-1,left,0,,,,,,,,1,13,61,10,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2830.0853,2831.5847,1.5,2831.5855,2835.584,,0,,,,,,,,stim/blank.png,stim/neutralRight.png,1,right,0,,,,,,,,1,14,62,39,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2835.5846,2836.5846,1,2836.5858,2840.5846,,0,,,,,,,,stim/blank.png,stim/congLeft.png,1,left,0,,,,,,,,1,15,63,6,1,,,,,,,
